"","x","y","na.x","size","vertex.names","xend","yend","na.y"
"52",0.299052605665782,0.768464124425202,FALSE,2,"SenatorHeitkamp",0.299052605665782,0.768464124425202,NA
"53",0.433433233581902,0.354571483750405,FALSE,4,"SenJohnHoeven",0.433433233581902,0.354571483750405,NA
"54",0.345150781205914,0.618531727710607,FALSE,5,"SenSherrodBrown",0.345150781205914,0.618531727710607,NA
"55",0.304567570078099,0.264572717805338,FALSE,3,"senrobportman",0.304567570078099,0.264572717805338,NA
"56",0.839153673905263,0.446600194860138,FALSE,3,"SenatorLankford",0.839153673905263,0.446600194860138,NA
"57",0.625157883028794,0.878701147025821,FALSE,3,"RonWyden",0.625157883028794,0.878701147025821,NA
"58",0.414661247307037,0.440193081139738,FALSE,5,"SenBobCasey",0.414661247307037,0.440193081139738,NA
"59",0.451875324300637,0.203237489176661,FALSE,3,"SenToomey",0.451875324300637,0.203237489176661,NA
"60",0.414820941458481,0.633093510933471,FALSE,5,"SenWhitehouse",0.414820941458481,0.633093510933471,NA
"61",0.851125400040427,0.255191470946293,FALSE,2,"GrahamBlog",0.851125400040427,0.255191470946293,NA
"62",0.378703323474485,0.665615239212297,FALSE,5,"SenatorTimScott",0.378703323474485,0.665615239212297,NA
"63",0.416734241574026,0.703391955259217,FALSE,5,"SenatorRounds",0.416734241574026,0.703391955259217,NA
"64",0.721176105718123,0.169939639134208,FALSE,2,"SenAlexander",0.721176105718123,0.169939639134208,NA
"65",0.404561253298503,0.502147079641729,FALSE,5,"JohnCornyn",0.404561253298503,0.502147079641729,NA
"66",0.501435910349349,0.144542818056472,FALSE,2,"SenTedCruz",0.501435910349349,0.144542818056472,NA
"67",0.630551824791861,0.149805347110898,FALSE,2,"senorrinhatch",0.630551824791861,0.149805347110898,NA
"68",0.701153675768903,0.326245025006415,FALSE,3,"SenMikeLee",0.701153675768903,0.326245025006415,NA
"69",0.657739982333143,0.777326205280844,FALSE,4,"SenatorLeahy",0.657739982333143,0.777326205280844,NA
"70",0.499036199159546,0.499496759026988,FALSE,5,"MarkWarner",0.499036199159546,0.499496759026988,NA
"71",0.87681956620992,0.473805703634736,FALSE,3,"PattyMurray",0.87681956620992,0.473805703634736,NA
"72",0.70344921322571,0.857701138619656,FALSE,3,"SenatorCantwell",0.70344921322571,0.857701138619656,NA
"73",0.263034195656145,0.385042834129188,FALSE,2,"SenCapito",0.263034195656145,0.385042834129188,NA
"74",0.531987775847582,0.779792748505611,FALSE,4,"Sen_JoeManchin",0.531987775847582,0.779792748505611,NA
"75",0.64297129252714,0.693923713580975,FALSE,4,"SenatorBaldwin",0.64297129252714,0.693923713580975,NA
"76",0.377830352904215,0.198332488314059,FALSE,3,"SenRonJohnson",0.377830352904215,0.198332488314059,NA
"77",0.457989742310934,0.433049701906737,FALSE,5,"SenatorEnzi",0.457989742310934,0.433049701906737,NA
"78",0.590188336206331,0.132338926500013,FALSE,2,"SenJohnBarrasso",0.590188336206331,0.132338926500013,NA
"79",0.884925236765521,0.132394275221444,FALSE,1,"JeffFlake",0.884925236765521,0.132394275221444,NA
"80",0.522741516695504,0.00494175537883633,FALSE,1,"SenTomCotton",0.522741516695504,0.00494175537883633,NA
"81",0.705745943195442,0.0228686578091795,FALSE,1,"ChrisMurphyCT",0.705745943195442,0.0228686578091795,NA
"82",0.78813444333665,0.0578305048807737,FALSE,1,"ChuckGrassley",0.78813444333665,0.0578305048807737,NA
"83",0.325060328901302,0.688534986419114,FALSE,4,"SenAngusKing",0.325060328901302,0.688534986419114,NA
